TSNE1,TSNE2
-25.593273,-2.3044853
66.168465,-4.6960864
64.33153,18.592716
8.154578,-0.9811785
21.89975,-30.775314
68.447945,15.894337
6.3398395,-4.9010077
-9.725675,1.4492577
6.5144033,-4.9683313
-3.9694233,-26.573275
6.5502234,-16.442709
32.7688,13.299805
7.2026443,-14.215139
4.4472237,22.722397
-20.09557,3.9190648
27.3731,-29.84702
68.86979,3.3288894
63.290005,8.985059
9.616409,1.8975554
-3.5721097,1.6111387
-32.801586,45.18642
20.653357,-24.350592
71.26611,8.350106
-4.8360343,40.032547
5.7044187,21.399311
-30.660517,-25.421732
1.9824511,58.64267
45.978977,22.809357
-4.9281154,-27.426418
13.355433,11.904868
71.88373,-1.394975
7.575695,20.617655
12.878098,11.746224
-1.8633772,-5.2777863
12.513661,5.7622995
8.9844265,67.9431
57.64939,-22.860224
37.410786,18.326876
12.336126,9.756504
-3.3517,43.938354
14.705998,14.937787
14.066955,20.021887
3.2514665,65.0759
54.295532,-32.410675
39.02019,12.828115
10.383105,20.124533
8.562089,-0.57417125
64.09984,19.05579
11.5008135,10.033894
5.5848894,-2.337768
-5.628996,0.9214039
23.921886,-33.725418
12.074065,11.487922
7.9858236,-3.0154793
11.969291,11.557483
11.403055,7.045871
-19.954142,3.9310734
11.554537,5.9444656
-29.082453,0.5185868
-8.254659,14.061064
11.539318,-11.889385
-9.016443,34.624435
19.842329,25.084148
59.516224,-16.944595
8.96969,0.29474676
11.792661,9.950068
-5.4355545,12.012548
4.958812,-16.732265
14.63938,14.860376
-16.774307,-16.442924
-19.204016,-4.5336504
11.025429,7.5978913
12.178999,6.0895653
12.248825,5.5037923
11.467712,5.1588993
39.407974,6.7005925
53.81716,-29.766846
5.202051,22.04366
7.250665,-2.754867
-12.215529,-45.66874
24.723078,-12.328454
-9.528243,13.392581
15.461941,20.29984
12.064654,9.557155
6.7058997,-3.3708448
-23.001434,-9.773587
46.726395,20.515242
64.521545,18.408653
48.139004,23.475513
63.659855,2.6102998
3.1050107,-62.710068
4.7791023,21.917484
10.114932,3.0820136
-22.90312,44.78661
-28.907276,50.565918
7.2647347,-3.0564072
5.183493,21.64519
13.097628,8.657499
56.480824,-28.852762
7.472516,20.732508
55.976246,-23.160622
21.589407,-31.983198
13.27397,8.331339
8.274045,-1.5620582
64.47783,18.446249
58.429253,-11.936307
-17.220865,1.8215413
-6.413663,14.341937
-8.301969,-0.5726469
13.573581,11.952064
59.626534,-8.837089
12.242393,10.938314
11.708665,10.242574
-17.253319,-6.953439
7.1185913,-3.2311783
11.704231,10.259222
12.88747,6.7247844
-7.062018,-18.046043
7.5635614,-3.5738912
-1.7141974,12.982817
66.42402,15.745297
12.703095,4.1658015
11.820924,10.006232
11.970836,9.648111
57.765568,-21.159557
10.845863,15.192348
11.731293,11.280667
61.603382,22.930677
20.088821,35.85007
10.239897,20.173937
2.6284757,11.952321
13.005111,11.942051
13.375104,19.655302
-19.70026,-26.531057
6.5794597,-3.8446953
13.092737,8.450132
1.8341153,4.7712564
4.4091935,22.7339
-19.041628,-4.638377
15.0685,19.963985
64.30252,18.621473
62.490692,-11.53228
68.48986,15.905994
57.88546,18.671503
39.02482,12.729356
-9.152127,13.202528
4.5175657,22.635612
14.031592,-32.403046
5.690436,-0.13888398
68.14662,-6.229439
-19.081125,-16.161695
71.96518,8.301021
-6.6986833,40.844414
14.683737,14.886271
-10.617454,15.156865
10.565442,20.05079
49.748085,19.086685
13.291154,-28.43664
-19.871202,0.04911712
11.874158,11.494903
-10.332198,13.78325
4.2415485,-19.286509
44.28213,19.524313
67.8928,-1.3914661
61.222122,-15.519778
18.752548,-24.30093
66.183754,-14.964348
13.149406,7.889768
32.423412,9.986555
-42.979294,-21.717346
8.833216,3.4208748
-11.451961,-7.8858547
-43.724823,-30.252876
28.580786,-22.891613
24.908224,-22.571375
71.88471,-1.3927274
-6.94148,-31.774376
3.949207,-32.56764
30.588823,-38.911663
20.205688,-46.253532
46.04917,13.459197
26.270527,-23.4559
36.090782,17.091223
64.97797,2.782322
6.4267526,20.736813
66.371185,17.486042
49.611046,19.14727
57.510624,-21.505161
64.5212,18.418419
-14.880649,-1.1139512
13.808562,2.4360087
-9.710421,1.4497879
7.6724596,-3.736333
68.446945,3.503718
-19.940958,3.9334157
-16.212887,-16.548492
62.24868,-12.275836
-2.770276,46.557446
-19.445515,-29.552334
-3.7585306,42.950016
67.556786,-4.278076
-23.539366,1.1228688
67.11501,9.644798
-21.190395,-5.310987
-37.642147,24.912947
7.24041,-37.218094
-9.556153,-51.896797
-6.240408,-23.10094
-8.0839815,-32.427914
-16.64334,-33.713406
-42.977352,-21.711308
7.2469697,-37.220093
-34.78491,-19.881132
16.67474,-31.599277
2.4458506,-34.71264
4.5786486,-61.625603
17.804035,-19.961893
5.5401006,61.46431
4.5565724,4.8959684
-4.1110287,1.5432293
-6.4929185,40.358162
-22.596682,2.874072
-10.095558,35.27227
5.716027,21.798973
3.1479452,13.651589
5.6416698,-0.1018836
44.628292,10.409041
0.30327988,-9.091524
-10.460544,0.03148617
12.097892,9.544471
0.9947036,57.509808
66.295044,6.3014946
-32.773098,-8.643505
62.56977,-11.325915
-19.400417,-19.136623
4.628047,54.394016
6.029685,21.438187
66.84913,3.9823022
57.7118,-21.435406
26.089046,-15.178093
-28.294016,-0.3049995
71.093735,9.049367
2.2104788,12.001423
-6.6323504,37.785427
68.51735,7.835004
57.620037,-23.353798
-0.28635043,12.71685
58.597866,-11.842913
64.86261,-8.887575
-28.239153,-0.26165715
13.081918,11.915801
13.317831,8.615328
12.666903,8.879226
12.582783,9.148383
9.081209,0.5990094
12.646305,11.194098
19.668344,33.80752
0.16850834,52.927048
-18.407358,0.87871176
19.677065,32.411755
15.321011,-63.157364
8.934749,0.36087048
17.009401,15.491126
44.631386,10.399796
59.53499,-15.297454
12.824299,10.759189
66.42842,15.627017
19.333765,37.892017
8.371703,-17.056755
57.702507,19.582235
-4.358705,19.701872
13.64503,12.799313
-0.68891346,49.417618
-10.154059,0.22968426
-4.84647,48.88844
64.41729,-9.448117
10.924477,19.983435
1.9371836,11.359469
11.044928,19.870872
64.6419,19.75759
25.352015,-27.08388
-16.25049,-6.5431213
64.410736,-9.428494
64.892044,-4.66739
-25.821377,4.3421383
2.463415,57.812397
-8.251271,1.540301
58.917805,-19.170168
19.764309,-28.855007
-1.024245,-4.5514574
39.914402,18.86557
-0.3795402,49.521336
70.708046,-2.9209225
13.267092,8.287768
67.21599,4.1271276
-9.80188,2.1115363
57.618114,-23.35782
22.262856,-21.378508
12.256703,11.024718
67.916016,-6.321287
60.297787,-18.353357
66.15224,8.078002
-6.6965914,43.605484
-1.9070493,48.523476
55.555653,-25.191048
59.509384,-16.867289
12.392566,10.648867
2.2793267,7.118706
53.16449,21.603632
-2.4472346,-32.08664
20.634937,-30.140408
11.849662,6.1032906
54.435947,-29.167316
19.534733,29.787401
5.7166634,-0.03543786
66.503586,15.68506
53.32826,24.007677
57.001022,-27.911077
63.158833,-11.425755
14.769493,-31.646856
59.38922,23.643196
6.709987,64.4923
66.45595,15.652874
-5.3460197,13.884299
5.901301,-25.728662
-3.4826696,43.745155
-19.624928,1.4193258
68.167114,-4.1307535
-1.1873612,49.868515
66.54182,8.0903015
4.6287704,54.393375
1.7660265,57.421005
-27.95593,-0.05235505
26.053823,-31.158094
11.517135,6.4304113
3.124703,6.6446958
-39.056633,39.083126
44.71225,19.004608
29.101103,6.2117558
4.3234344,62.518856
-38.026947,22.950453
27.306679,-25.978062
4.6282096,54.393967
17.950129,-23.531078
-28.480679,48.246437
19.384193,36.28553
-33.356647,30.196758
1.5771551,-33.69151
-8.885786,14.896156
-7.855765,-23.385294
63.471775,18.22347
16.897987,-34.487854
-6.64947,-4.0391297
-28.111406,45.423515
-10.097973,33.573902
-10.201233,-0.008957681
5.4525084,-36.11776
32.25533,6.4323816
19.22666,33.38009
45.615517,23.355227
3.2085252,-32.613407
-4.4265704,-36.94342
19.01773,-21.000364
-20.901127,1.6672214
44.690926,19.023476
-3.8910565,-7.542705
42.964596,17.867788
34.602043,11.795757
-7.0339932,-26.575806
8.374409,-0.8611533
-4.5616236,13.601386
19.703167,-22.298029
-23.295156,1.5729557
-12.151085,-6.4629927
6.6659284,-24.201578
47.761826,17.671806
31.969992,20.454739
64.562775,16.103708
59.452538,23.619843
54.545395,-26.711956
15.161102,7.8906136
3.290546,6.620501
66.6874,15.31763
44.69788,18.968018
38.974464,7.5555997
-2.5569923,45.378143
23.872908,-31.094786
6.720727,-20.903946
51.208282,21.799171
-32.4646,-7.833793
37.514725,17.179407
59.985092,23.67122
0.73264194,-17.691002
-20.850262,-10.875349
66.2052,-1.3581884
56.086487,21.900187
-32.98381,-23.498085
32.985806,-34.427555
-12.877926,16.18998
6.7605195,-20.613436
65.37292,3.2081242
0.39734265,14.253006
-3.5496688,-8.123411
-16.22604,-7.560842
-8.83668,35.543724
25.822659,-35.121727
38.026436,18.27434
32.29828,-34.078938
-20.125916,-29.855608
62.477303,-11.56312
-16.900919,-19.951403
66.29465,6.2843304
46.998783,15.679445
27.513819,-26.327717
-6.369007,52.460068
-9.047807,15.428412
-6.9181733,14.193793
-19.277483,-13.900834
-4.8834486,13.677651
-6.368627,52.46026
-11.464099,-5.329642
64.618324,16.145025
65.844,4.793111
25.787704,-32.659916
64.72506,16.148214
0.33787075,-5.557212
63.123108,-7.0494814
3.2162273,-15.716628
19.272985,32.257797
72.04345,8.385496
-27.085667,4.5059805
61.39998,-11.239734
27.16558,-31.919586
63.83439,-4.3999405
-28.146261,46.95475
38.789497,10.977697
-33.074306,30.098248
62.945217,1.2836074
64.26786,16.04809
-11.528946,0.33463144
-26.351704,-5.587891
8.317692,-12.044586
-34.7487,-27.56453
-32.583855,-26.365849
-7.1671276,-3.000971
61.955574,-15.932666
-21.160917,-5.13155
2.9605284,-56.791256
38.79866,10.970876
-39.32731,-22.818295
-1.5630667,-5.5909786
-7.708082,38.9258
66.22061,-7.809248
-67.40826,-2.002745
-5.54197,-1.3732705
59.5056,-16.838966
27.210655,-32.991196
46.14508,16.147758
6.607711,-10.956275
54.18161,-30.823404
20.075132,-22.055603
-28.633896,47.659065
8.069577,1.3519944
40.58353,9.924274
32.151176,-34.3758
10.913926,15.274031
-23.071747,-30.03923
37.490494,17.264324
13.010931,-28.522818
-0.85579896,-4.9653664
47.373028,22.933372
-2.8177834,12.475833
56.7163,-22.28706
-32.154804,35.466675
3.7669735,-56.598175
1.7261202,-33.980976
-28.350336,-7.19924
-23.274223,3.1471229
10.699201,5.5090184
36.146458,19.428968
-41.82643,36.6691
-48.319504,23.801783
-31.925308,35.78189
-45.39088,-27.645111
-5.4218416,12.3035965
-39.72031,-17.673006
6.824772,63.521423
17.159006,37.997894
-29.127695,29.65341
3.643857,60.854626
4.1082067,-61.940025
61.427155,-11.223605
-26.892548,42.641163
52.311943,23.43582
13.235519,18.50181
-9.426261,18.738247
-66.829575,-0.738362
-44.458015,-24.695473
5.881206,2.3901072
6.500377,63.842213
9.709617,66.0155
37.43008,8.977199
24.179098,-14.336322
-7.665151,34.21673
-0.31197554,17.306028
7.2475667,64.287964
10.451325,21.063736
-20.827621,3.9392173
36.531487,7.4724765
7.636791,64.68847
-33.092186,41.696873
-46.174603,34.00392
3.7105346,-16.642597
68.087776,7.4033737
-34.306343,-11.826083
-27.814945,39.814903
55.225513,-27.567448
55.804054,-24.048508
16.854013,14.322039
35.78477,11.291944
-23.740294,2.9646862
14.813941,-27.600407
-5.4958196,19.80137
7.16889,-23.439869
16.600569,15.577781
25.94769,29.13684
14.391508,-64.94739
-7.0010695,-17.82788
45.38951,15.550694
66.20922,-14.963253
1.1332805,49.14817
-28.585108,42.184505
-32.521736,31.57916
63.88131,19.49016
32.571815,9.208934
8.597484,2.5074856
19.478455,30.437424
55.28232,-26.56846
-24.364056,45.258366
-44.513607,21.681837
11.773309,14.340393
31.466982,-34.806744
-44.057915,24.957695
68.505035,-1.5164641
22.959606,28.529514
3.7141707,16.282984
-34.75928,-34.795406
33.969883,18.516636
-1.3387251,12.765125
-66.64482,-0.91083837
-74.240845,-8.391843
-36.15981,28.779945
-44.550224,21.81784
10.68629,-13.154615
-15.343544,-15.33016
45.43206,15.911635
-9.657878,18.704073
-2.590102,-36.952824
45.281075,15.548727
68.5521,7.7993574
52.443947,22.675085
-39.990536,26.008018
53.389587,23.295305
64.00956,-3.6943264
17.356588,35.95367
43.208763,15.3495865
26.79793,-23.508825
-49.433144,24.180819
7.539256,-5.459325
63.288624,-4.6806784
-31.307575,30.506464
22.915953,28.49547
-20.250525,-30.816704
-10.230519,34.919697
0.027400535,-58.55257
-42.238205,28.069847
66.640434,6.662953
1.1662118,-29.019989
-14.805034,-8.2944355
-5.3302035,-48.475685
-67.00399,1.0320971
-10.192936,-3.5447552
-36.31958,41.19896
-0.89472765,1.9192404
62.637093,0.10736174
-36.295494,40.98027
4.088396,-19.090042
-26.672352,42.307323
23.326279,-22.336554
4.0986934,60.913166
54.25021,-29.717783
6.401793,-55.83231
17.181334,-64.47715
1.136558,-54.581635
-58.938534,3.4503899
-64.46869,5.9287744
-67.34417,-1.2679491
39.376724,6.397176
-33.488583,-7.8042965
-55.034515,6.767556
1.1791439,-54.57507
-5.05768,53.054913
41.425728,7.9722314
-13.827033,-9.249651
-0.19498867,-31.474752
-47.457253,22.225565
-12.024271,-31.495117
61.164528,24.808361
-67.5195,-3.7049863
-38.95001,39.27633
30.14163,-33.575523
-40.854332,29.069458
33.55669,19.002243
-0.4412118,-58.49045
-31.489614,-29.063227
57.70956,20.832987
35.503872,11.965023
38.711704,6.3933754
-5.480124,39.698975
-18.253117,-5.455981
-21.150057,-28.67617
-18.57751,-5.2096186
3.6920762,-3.6768246
45.39923,18.723766
5.114526,61.900906
19.516836,-50.57367
-4.6822643,30.984406
20.66104,28.849058
44.254513,12.891868
2.6296275,-15.86246
64.78029,4.172502
6.354561,-4.4846416
-27.767712,40.702896
4.4025197,-61.893456
-41.472977,17.30849
26.471998,-33.989826
-31.910982,31.160545
19.518335,-50.573193
-53.03233,17.025253
-34.949215,-32.651096
41.40928,20.039633
44.036224,19.866184
-31.45215,-27.442822
-17.461487,-16.490091
-35.807426,-28.933214
66.42404,6.7817307
-53.95123,16.970592
-32.042862,-23.47122
19.416843,38.42696
-57.538246,13.916474
-22.421068,-28.319023
-9.378048,-52.07158
49.66632,21.304646
9.163002,65.73436
19.728247,-23.330997
60.751057,24.18519
25.980974,-23.399097
18.004747,-20.164515
-9.157182,14.542254
58.851227,-16.034382
-59.86305,12.855592
31.97175,10.362642
-39.325714,-22.77433
-31.573612,-25.701149
-0.31366375,-16.947517
57.040867,-11.176912
-44.35312,-30.516895
63.598156,-11.046648
53.38985,22.37872
12.130043,16.663218
-34.29087,-29.614983
57.093933,-21.087294
-35.491898,-29.411278
-28.442465,46.028187
20.330873,-21.407576
16.872261,-51.515816
-6.527811,-55.84015
-14.321242,-30.090664
-50.945194,18.77311
-37.40701,25.2762
3.2903194,6.6171045
-19.050667,-19.465551
-38.877666,-26.9563
55.906178,24.547407
59.19452,22.502026
27.352316,-27.11218
6.711382,-24.47277
-73.63505,-9.525932
3.9535575,7.0749426
37.50733,18.964922
-1.44083,-6.693556
16.845564,-51.49879
-67.54802,-3.1278129
-31.770578,-25.945538
-30.052109,-31.067543
-27.470348,32.693237
-9.82715,-32.626747
-4.520028,-32.629932
-10.108487,-32.67749
17.626211,-22.497602
-56.59106,5.062072
17.549673,34.641293
-35.568134,29.275051
-41.923534,-33.644684
35.592415,7.2677846
61.85543,-14.122022
-10.87777,-32.081585
-13.991312,-5.4687676
-43.6774,-31.142221
-7.4134717,36.095856
-41.304504,-25.953648
-8.036758,-19.452448
6.664188,-3.4457953
-27.996878,44.1158
14.57731,-29.521862
-21.233683,-28.325811
-38.162216,-16.9791
31.268625,20.606318
-44.025455,-23.698086
-48.44989,27.712215
-56.674934,4.707794
29.180347,29.531225
29.82086,-38.055553
-18.935955,-32.380623
13.670014,1.8198105
4.5499296,7.5610275
40.068848,10.380804
-42.00483,36.221558
0.57314086,17.029778
-21.379343,4.006466
38.749207,9.331679
-9.844608,-50.98028
18.694893,36.175934
17.681055,-53.3725
19.322397,38.207653
-59.448986,10.829449
-41.4298,-30.644346
-65.4324,9.281514
18.178446,-49.299152
-61.073166,12.376645
-29.891912,-31.090527
-36.715206,-29.604752
-38.899055,-26.258833
-20.201715,-30.01696
14.901772,-65.62586
-73.35508,-9.374253
-68.09202,-8.323536
-19.958763,-35.92549
-45.359562,-32.152496
-68.7307,-11.342564
50.53972,22.337717
1.7226521,56.760975
-74.15902,-8.738532
31.312534,-30.738808
29.778679,-23.228933
-27.990076,31.827814
8.011116,-3.361428
21.223957,-21.37647
66.09207,17.201262
-67.4178,-3.95985
-43.81932,25.313957
-65.33512,9.4772005
17.11293,-53.72999
4.3771024,6.199428
-28.34405,-6.4753284
17.128706,-52.64864
35.665154,6.729366
4.269677,-18.541328
-33.10028,41.202328
-8.732852,-32.189453
60.627098,-16.897528
33.10638,20.093065
-0.46371308,-9.567242
-29.424778,-30.821976
-62.260464,-1.0980214
30.248163,-37.418873
32.278053,8.194347
67.49024,-4.4789033
17.107296,-55.593307
-64.57082,5.586218
19.232904,36.967182
-47.676228,23.009626
-19.08769,-19.807854
-6.1655912,-24.763311
-39.978333,-17.708786
-28.687466,-4.819327
-62.74923,-3.439941
-28.445229,-6.5040035
65.444405,-8.804901
-14.151215,-5.646159
-5.930767,-53.868446
63.713947,-7.5557985
68.830795,-3.910869
-35.57081,29.3111
30.347767,5.0615287
29.859417,2.5056658
-29.03523,47.961975
3.2637348,4.7720647
4.4360495,-36.11952
-31.769226,29.497961
57.433308,-22.813467
-20.277927,-12.316644
-45.425594,-28.16069
-29.672403,29.282951
-27.954643,-0.05780951
-10.757924,-31.885014
-9.340743,-19.028145
-9.200391,-32.245003
-65.31534,9.524155
-39.171932,38.817978
20.896467,37.616325
-4.9116015,-26.284128
-28.590382,46.878937
-34.953484,-13.37356
-67.66133,-3.1082163
-40.776897,-24.753748
30.189425,-38.32912
65.27655,-1.8666109
66.50468,15.586083
16.620789,15.145331
2.370979,11.898867
16.3802,19.618635
71.59901,-2.0164406
60.174614,-15.945928
-24.29565,43.184883
2.6142378,-17.119902
1.9985378,56.79092
-4.5829277,-28.229694
-37.565193,40.42673
-31.078564,-27.73269
-38.915234,29.925083
-42.840115,25.741617
-3.9974296,13.534541
-66.38171,3.6372404
-31.184189,37.147297
15.65044,-24.901146
-7.7914863,14.951821
-40.78195,-24.71531
-33.53773,-8.314722
29.121172,-34.0575
29.716915,-34.824036
27.120575,-26.32605
30.454145,-34.359882
29.8328,-35.908657
-39.12125,-26.181038
-36.2214,-34.925976
68.06703,-6.3183503
29.844122,4.7720947
36.10576,7.6656685
1.9346862,-18.547802
-21.916592,-28.837168
-59.752743,12.722893
-29.00562,29.852562
-29.978441,36.90903
-27.367258,31.565409
55.50869,-30.320251
9.171716,66.73198
-36.075386,-34.739822
19.08719,-20.416454
-29.856133,36.81834
9.956757,-34.43215
55.22141,-26.56725
25.496237,-21.121065
-62.168594,4.118344
26.771404,-25.124502
1.3134661,-33.815792
-5.756152,-32.872784
-41.370174,-25.707422
15.757512,-64.87564
-21.521505,-34.0419
60.082344,-10.660523
49.15862,19.825459
17.533651,-21.771927
2.1655507,-18.61093
4.513252,-56.771706
0.91231376,-34.60964
-44.54136,21.758043
0.029753283,-17.099302
5.3776817,-22.741253
-5.454701,-24.40444
-9.515481,1.8311902
-53.91999,17.476046
66.55987,17.789639
-13.665495,-31.220263
-38.455116,-26.242168
-4.2845464,-53.853622
51.901814,22.471907
18.13569,-49.372936
-0.43214008,-26.336597
-13.275674,-3.5135283
30.955498,4.805013
53.854874,20.549517
-21.128326,-21.586592
-16.485664,-16.02992
-45.93261,23.858469
-10.075056,-6.8118005
28.105148,-33.14735
-35.83179,-34.728725
-60.280403,12.070865
15.582964,-25.033266
6.002136,-27.106266
31.097593,5.8122716
15.824249,-31.73482
43.03517,17.092768
-32.834072,-30.139948
-59.17771,13.670015
15.724577,-24.709787
-37.782455,27.115105
-47.110695,32.204712
5.9051423,-52.624554
9.466877,18.4297
-66.5851,-3.7785935
39.67115,6.634991
37.061474,10.014098
-62.485836,1.9427959
-68.49753,-13.603468
-67.08209,-13.412847
-55.605865,16.047848
-20.733953,-28.040154
15.628027,19.450827
-67.73294,0.21136908
-47.044212,32.24241
64.59089,3.7510684
-43.236927,-28.629663
-45.306946,-27.652336
19.174082,-32.097076
37.680893,5.49964
-30.512756,36.486465
-37.73932,-22.84959
-44.83539,-26.363298
-57.378365,19.20005
-2.5117333,-32.750504
-41.227707,26.775858
4.9985166,-23.180128
-9.458373,1.3288045
42.170315,16.167824
49.909588,22.302761
-6.5353856,-29.862036
3.038471,5.929444
-23.615625,1.1727706
63.463455,8.149916
-19.763336,-35.33139
-59.563057,13.593587
51.32944,22.474556
-33.24188,32.574436
-31.285099,30.823456
54.242847,-29.718184
29.996717,4.71474
-39.020252,25.34776
13.169382,-63.939133
4.442966,-61.445602
-36.3226,-28.39458
-18.054525,-35.86868
-45.591953,-29.475754
17.103163,-54.202873
-35.358593,-12.996081
17.105024,-55.153114
-54.29318,17.051563
-46.490185,21.811085
66.06841,-4.82243
-19.837526,-35.003296
-68.32647,-13.629469
8.244349,-62.577904
-36.435417,-28.300325
3.429221,-61.574223
64.931946,-4.719174
29.279865,-36.363403
-37.416977,41.318157
12.020769,-63.87712
-67.927635,-13.61888
-17.73168,-32.846634
-67.1818,-13.437662
-16.883024,-31.816883
-68.14627,-13.665474
-16.733849,-33.762512
29.119709,-36.11625
-16.775948,-6.681923
-58.179626,17.917862
-45.731476,30.735424
-6.031322,-32.219563
10.389183,18.145197
-53.056755,18.935268
-56.933968,4.374104
-5.52375,-29.671915
-33.48696,-7.8044276
-45.86002,30.981949
12.569474,-32.03777
17.5837,-50.549038
11.091658,-33.617348
-29.317312,28.21663
19.244974,-29.728233
39.85646,4.487666
-42.150135,36.845215
-61.131077,-2.4477284
-65.53813,4.198771
-28.490292,-7.0482883
8.390897,21.457293
-6.1799626,-1.4632943
3.0893774,58.4532
-9.5830145,1.9462575
16.83624,-34.100163
-60.68248,13.936158
16.838514,-34.000656
43.33069,15.046016
-53.687077,17.07191
21.309881,-29.7365
5.9475007,-60.31925
-65.14353,-2.174232
-50.693676,17.775852
-60.6468,13.772919
9.504807,-27.685587
28.210604,-23.06456
-61.92809,-3.1022215
-6.144554,-54.74471
-46.48689,33.117752
-10.230174,-32.88579
-0.15174884,51.592834
-2.9943562,44.511787
22.490725,-17.234951
-19.323736,-34.90782
31.822397,8.54479
-49.934544,18.38803
-56.00989,6.723616
-40.938404,-19.202154
-44.261066,25.213999
32.19739,6.8528466
-26.953753,42.041462
-40.204052,-27.329124
30.493135,28.236942
8.045641,-4.450831
-14.008899,-5.4788976
-49.14141,21.613146
-59.15542,12.723221
30.709803,-38.86126
8.852784,66.40659
-38.169167,23.779903
-45.06045,-26.18674
-38.760555,-33.57818
17.078497,-55.110985
-35.815746,-30.873068
-19.76015,-35.16594
39.120575,12.029081
8.357736,-62.22482
18.761408,-20.31222
-53.904446,12.670302
-16.736994,-6.7369227
-0.5775414,49.851593
10.804266,-57.020706
16.693167,-52.862713
25.483679,32.155994
-45.04767,32.245457
-34.657585,-19.8438
1.6166823,-62.03651
-25.371372,42.90197
67.215294,-6.4316034
-32.782616,32.045135
-12.006224,-45.869946
-27.684122,32.34231
-5.149213,49.28467
3.65854,-16.90397
-4.597922,39.25947
-60.353733,11.999036
1.8674083,43.935314
29.989893,26.720806
-5.8144617,21.532812
-11.804354,-4.583222
-37.498257,40.76218
-23.664446,40.8779
-33.24645,-26.774769
5.7594957,-59.725758
-9.336814,-48.15934
57.975468,19.724754
53.473454,22.354706
-35.562046,-29.170118
13.822804,-61.572872
61.973522,0.85609776
16.870068,-52.75332
7.5459547,-1.2276183
6.3321486,-58.089367
-38.76056,-33.578182
-39.11336,-33.514206
-26.503498,43.68295
16.649233,-35.559944
10.203558,-56.520576
-10.684188,12.829092
-54.041744,8.258603
-26.317255,-2.5389698
19.114418,37.048195
57.807964,16.465689
-6.749666,-54.52962
14.839413,-51.466522
-58.31294,3.4695127
-60.98053,12.029825
-67.727646,-13.587205
6.040581,-20.589123
28.870487,-22.776283
11.530502,-33.43626
8.460059,-61.91575
-28.6301,35.865234
33.689346,6.432768
21.718185,-38.265083
-28.438889,-6.6922073
19.030807,40.68986
-68.33047,-13.631673
30.203909,4.007474
4.270255,-3.528921
-1.7541544,-61.695248
-10.908038,-24.11066
72.8169,8.775267
19.93334,35.45086
20.429943,-21.465738
-58.270325,3.8359213
-14.170388,-29.989891
-52.889587,17.50291
-39.12443,26.786293
19.303444,38.667637
3.431279,6.183573
-4.2423882,38.530766
39.129276,11.57772
-61.215046,-2.5566409
68.795975,3.7752361
30.643333,12.620622
-67.929146,-13.614683
-15.100928,-30.498177
4.45059,60.496075
-11.770503,-46.060352
1.6667984,-34.15188
1.4939504,46.77283
14.83114,15.661856
-34.15953,-19.543238
-67.236595,-3.0496995
-22.593105,-30.724474
-44.68772,-30.572004
-36.350662,-14.733989
1.3743806,-61.597298
30.585075,-35.204254
-49.19419,24.370567
-38.28112,24.736279
-42.43961,28.15299
-28.261898,-0.3017174
-29.055696,49.939774
28.669556,-24.993937
-31.477081,30.740183
37.477158,8.604524
44.956223,15.79838
14.2380495,-64.61897
-27.79438,45.267746
17.535301,-51.411842
-68.05684,0.34874126
57.779697,18.69693
-32.83689,43.307056
-8.748462,-32.295643
-16.502783,-31.011396
23.372316,39.402546
-11.106694,-31.375135
20.943724,-31.572441
-3.9316435,-36.01467
-28.094858,31.820473
-11.916357,-31.82925
-44.652016,19.477478
-42.405224,17.502579
-43.1358,26.562248
-54.260124,12.572254
-65.80666,2.23357
-41.862503,-26.57791
64.72821,-16.80691
50.33536,22.183321
-44.646366,22.317802
38.363873,6.086307
17.130955,-56.211742
-42.92981,-32.901737
-66.77405,-2.614929
-55.426155,17.98794
-28.367146,-0.35247263
-4.273437,42.066887
-58.959057,12.317853
-53.615906,16.591917
-29.221113,36.856735
41.39505,7.979781
29.051998,-32.928135
-18.565926,-5.450813
-14.231539,-30.589352
-15.025174,-14.199197
-72.874886,-8.79323
-58.392483,17.698242
27.98635,-31.492126
-38.45052,-26.279116
68.445045,7.8676395
-6.2251544,41.246277
1.673681,-28.222416
-20.52808,-26.032742
34.728065,9.937066
-37.131973,27.84676
-72.23228,-8.882439
-23.283302,-30.382387
-7.683286,-7.7392774
-55.44011,17.02136
-25.568552,41.582348
-40.62924,-18.718618
-42.880016,20.813648
-35.479725,40.7798
-27.687054,43.91569
-60.325768,11.850996
47.17971,21.420288
-38.04113,23.229813
32.093456,11.879935
29.756418,26.677095
-74.164215,-8.729978
-61.645157,-2.8094068
5.481241,-57.905308
15.861442,-64.18248
-65.18225,4.1647596
-73.13234,-9.605522
9.218737,-62.70576
-33.176796,32.529366
-46.831825,23.16986
-32.903835,-21.459764
-67.66825,-1.2542022
-20.687857,3.9388185
2.064142,-34.40837
6.041579,-36.605846
-52.263184,19.383997
62.10831,-7.3642507
-3.831593,40.220497
30.510979,25.238102
-0.05296611,-16.90546
-64.063705,4.9131804
43.24159,12.57716
-8.401416,33.098618
-67.01214,-5.1759863
-0.47970653,-17.27079
-34.96975,-12.963185
22.317062,-21.193193
-66.52565,2.4767635
-38.414738,-16.571953
56.992313,-23.120113
22.070147,-37.928493
-36.11819,45.05296
57.233376,-23.360361
38.827698,7.786312
-38.209427,22.67804
-73.13181,-9.601758
-0.3699669,-16.693815
-42.64665,20.93901
27.439074,-33.39716
